date,Open,High,Low,Close,Volume,avg_sentiment,sentiment_std,news_count,Return,MA20,MA50,Volatility,Target
2014-01-10,3565.85,3568.47,3536.45,3562.05,369494828.0,0.0,0.0,0.0,0.0026572013252228466,3536.3460000000005,3468.079,0.005744095489307909,0
2014-01-13,3559.13,3572.4,3499.67,3500.63,400386207.0,0.0,0.0,0.0,-0.017242879802361055,3538.363,3470.384,0.007058265678729503,2
2014-01-14,3526.2,3581.6,3525.47,3580.8,350720690.0,0.0,0.0,0.0,0.022901591999154425,3544.583,3474.4453999999996,0.008620435447764375,2
2014-01-15,3593.81,3615.7,3592.72,3609.89,362391379.0,0.0,0.0,0.0,0.008123882931188486,3551.2879999999996,3479.0480000000007,0.008696832315926706,1
2014-01-16,3605.27,3614.66,3599.87,3607.32,345836207.0,0.0,0.0,0.0,-0.0007119330505914734,3558.1880000000006,3483.4994,0.008674222960333183,0
2014-01-17,3597.41,3608.72,3580.39,3583.02,370753448.0,0.0,0.0,0.0,-0.006736302850869902,3561.8574999999996,3487.3834,0.008572008529575417,2
2014-01-21,3611.63,3617.54,3586.05,3616.11,350694828.0,0.0,0.0,0.0,0.009235226150007492,3567.7314999999994,3491.995,0.008698003519039122,1
2014-01-22,3623.31,3634.65,3615.48,3628.02,349467241.0,0.0,0.0,0.0,0.003293594497954855,3572.5730000000003,3498.1272000000004,0.008522989136760044,0
2014-01-23,3612.53,3612.58,3588.95,3606.69,377927586.0,0.0,0.0,0.0,-0.005879239915987267,3574.4375,3502.9242,0.00836683697124069,0
2014-01-24,3596.93,3601.0,3546.48,3551.97,429218966.0,0.0,0.0,0.0,-0.015171805727689502,3573.3959999999997,3506.7039999999997,0.009073335872021604,0
2014-01-27,3543.26,3548.48,3482.89,3523.81,413496552.0,0.0,0.0,0.0,-0.007927994887344192,3570.3574999999996,3509.8756000000008,0.009188604074837747,0
2014-01-28,3485.57,3509.8,3483.98,3501.41,360548276.0,0.0,0.0,0.0,-0.006356755897735766,3566.7270000000003,3511.7926,0.009261607131174398,0
2014-01-29,3472.42,3500.8,3461.64,3469.11,384801724.0,0.0,0.0,0.0,-0.009224855129790543,3561.6785000000004,3512.8720000000003,0.009443324758244422,2
2014-01-30,3514.55,3544.19,3508.1,3538.23,373863793.0,0.0,0.0,0.0,0.019924418654928777,3558.9900000000002,3515.185,0.010469225001779957,1
2014-01-31,3491.41,3539.43,3490.55,3522.52,396650000.0,0.0,0.0,0.0,-0.00444007314391659,3556.9375,3517.8579999999997,0.010371604778773856,0
2014-02-03,3524.32,3533.41,3433.73,3442.9,451212069.0,0.0,0.0,0.0,-0.022603136390992762,3552.1459999999997,3519.1534,0.011418849189992128,2
2014-02-04,3460.22,3480.74,3449.52,3473.2,374717241.0,0.0,0.0,0.0,0.008800720322983402,3549.4579999999996,3521.2740000000003,0.011626237404552382,1
2014-02-05,3457.03,3469.34,3421.15,3460.96,373855172.0,0.0,0.0,0.0,-0.0035241276056662274,3544.6135000000004,3522.4386,0.011422751846134751,2
2014-02-06,3466.06,3502.33,3466.06,3498.05,334948276.0,0.0,0.0,0.0,0.010716679765151893,3541.465,3523.9592,0.011729912051078805,2
2014-02-07,3522.33,3560.75,3508.95,3559.87,354456897.0,0.0,0.0,0.0,0.0176727033633024,3541.828,3526.6068000000005,0.012426660091029006,2
2014-02-10,3558.2,3582.84,3558.05,3578.69,312408621.0,0.0,0.0,0.0,0.005286709907946108,3542.66,3529.2653999999998,0.012468141422577324,2
2014-02-11,3588.07,3628.59,3585.13,3623.66,343784483.0,0.0,0.0,0.0,0.012566050705705045,3548.8115000000007,3532.3289999999997,0.012033953168670675,1
2014-02-12,3625.98,3635.92,3618.06,3625.3,351015517.0,0.0,0.0,0.0,0.0004525810920450457,3551.0364999999997,3535.0786000000003,0.010960989009317572,2
2014-02-13,3601.75,3659.56,3600.86,3659.56,387929310.0,0.0,0.0,0.0,0.009450252392905423,3553.5200000000004,3538.6468,0.011012323338939084,1
2014-02-14,3652.67,3671.03,3644.49,3663.88,324398276.0,0.0,0.0,0.0,0.0011804697832527022,3556.3479999999995,3542.3376000000003,0.011007309981755708,1
2014-02-18,3669.52,3685.17,3658.69,3679.43,325208621.0,0.0,0.0,0.0,0.0042441346332302565,3561.1685000000007,3546.2660000000005,0.010882891117301138,0
2014-02-19,3669.12,3679.67,3646.13,3652.84,337365517.0,0.0,0.0,0.0,-0.007226662825491892,3563.005,3549.7682,0.01088041876521355,2
2014-02-20,3654.86,3676.85,3640.63,3671.93,343582759.0,0.0,0.0,0.0,0.005226070673777006,3565.2005,3553.1216,0.010914483823793732,1
2014-02-21,3683.05,3687.11,3661.47,3662.6,368663793.0,0.0,0.0,0.0,-0.002540898110802714,3567.996,3556.0502,0.010834475561338694,2
2014-02-24,3669.92,3701.27,3668.45,3685.81,372637931.0,0.0,0.0,0.0,0.0063370283405230765,3574.6879999999996,3559.4824,0.01021267241569908,1
2014-02-25,3689.06,3697.5,3669.63,3679.14,368474138.0,0.0,0.0,0.0,-0.0018096429278774417,3582.4545,3563.6854000000003,0.009992015202069222,1
2014-02-26,3691.84,3702.07,3663.83,3676.6,363494828.0,0.0,0.0,0.0,-0.0006903787298118136,3591.214,3568.0116,0.009815195540688054,2
2014-02-27,3678.31,3704.65,3672.79,3699.8,353303448.0,0.0,0.0,0.0,0.00631017788173871,3602.7485,3572.8796,0.00944712518175064,1
2014-02-28,3702.65,3722.34,3664.95,3696.1,451332759.0,0.0,0.0,0.0,-0.0010000540569761185,3610.642,3577.2858,0.008628433112575145,0
2014-03-03,3657.2,3678.38,3637.67,3668.37,358189655.0,0.0,0.0,0.0,-0.007502502637915631,3617.9345000000003,3581.2668,0.008778716775814833,2
2014-03-04,3710.19,3723.0,3706.82,3719.93,427215517.0,0.0,0.0,0.0,0.01405528886126528,3631.786,3585.4728000000005,0.007004285495882553,1
2014-03-05,3721.62,3732.98,3715.4,3727.19,382065517.0,0.0,0.0,0.0,0.001951649627815577,3644.4855000000002,3590.0440000000003,0.006918993549447417,1
2014-03-06,3735.85,3738.23,3709.41,3720.93,368320690.0,0.0,0.0,0.0,-0.0016795494729273663,3657.4839999999995,3593.8388,0.006831363650354552,1
2014-03-07,3736.79,3737.25,3687.01,3703.4,375096552.0,0.0,0.0,0.0,-0.004711187794449123,3667.7515,3596.5188,0.00686238322778995,1
2014-03-10,3702.23,3709.77,3684.01,3706.34,364070690.0,0.0,0.0,0.0,0.0007938650969379069,3675.075,3599.1895999999997,0.005920482022751503,1
2014-03-11,3716.01,3725.71,3681.37,3691.5,427203448.0,0.0,0.0,0.0,-0.004003949988398259,3680.7155,3601.328,0.0060156086110105915,1
2014-03-12,3678.36,3707.2,3661.93,3707.06,367565517.0,0.0,0.0,0.0,0.004215088717323567,3684.8854999999994,3603.9888,0.005478004426500693,0
2014-03-13,3719.38,3720.42,3636.81,3651.49,410965517.0,0.0,0.0,0.0,-0.014990315775843976,3686.1950000000006,3605.617,0.006562819229907764,0
2014-03-14,3643.04,3656.94,3626.93,3627.87,378774138.0,0.0,0.0,0.0,-0.006468592273291107,3684.6105,3606.3344,0.0063673456724187205,2
2014-03-17,3653.19,3678.32,3651.2,3662.51,312139655.0,0.0,0.0,0.0,0.009548302447441648,3684.542,3608.3132,0.006741653331358364,2
2014-03-18,3667.4,3708.2,3664.96,3706.62,338429310.0,0.0,0.0,0.0,0.012043653123131381,3685.9015,3611.6710000000003,0.007209270506080475,0
2014-03-19,3705.51,3709.01,3661.21,3682.74,343577586.0,0.0,0.0,0.0,-0.00644252715411886,3687.3965,3614.7866,0.007167663769999657,1
2014-03-20,3675.69,3705.28,3665.87,3693.97,318494828.0,0.0,0.0,0.0,0.003049359987400635,3688.4985,3617.5089999999996,0.007107311146078571,0
2014-03-21,3712.04,3716.83,3643.51,3653.07,559610345.0,0.0,0.0,0.0,-0.011072098582283973,3688.022,3619.35,0.00753159995920166,0
2014-03-24,3664.63,3665.53,3585.19,3617.39,419767241.0,0.0,0.0,0.0,-0.00976712737505725,3684.601,3620.6456,0.007666464495276364,1
2014-03-25,3640.7,3659.59,3600.7,3629.73,391510345.0,0.0,0.0,0.0,0.003411299306958826,3682.1305,3621.9991999999997,0.007722846684524626,0
2014-03-26,3646.93,3654.53,3582.84,3582.89,423355172.0,0.0,0.0,0.0,-0.012904541109118317,3677.4449999999997,3623.6444,0.008194925507569477,0
2014-03-27,3578.53,3594.07,3543.07,3563.13,391491379.0,0.0,0.0,0.0,-0.005515100938069506,3670.6115,3623.2909999999997,0.008045360090458744,1
2014-03-28,3576.59,3609.06,3560.58,3571.49,349972414.0,0.0,0.0,0.0,0.002346251750567463,3664.381,3622.5229999999997,0.008098574031998748,2
2014-03-31,3598.59,3617.69,3593.75,3595.74,360491379.0,0.0,0.0,0.0,0.006789883214008752,3660.7494999999994,3622.2914,0.008188039971907826,2
2014-04-01,3615.76,3659.0,3614.35,3658.4,371229310.0,0.0,0.0,0.0,0.017426176531117443,3657.673,3623.7989999999995,0.008540649234058019,1
2014-04-02,3670.33,3676.29,3649.79,3665.99,377086207.0,0.0,0.0,0.0,0.0020746774546249735,3654.613,3624.7966,0.008542778676370742,0
2014-04-03,3669.72,3675.65,3617.42,3637.58,356443103.0,0.0,0.0,0.0,-0.007749611973846049,3650.4455000000003,3624.9878,0.0086826222248694,0
2014-04-04,3659.64,3663.67,3532.28,3539.38,451943103.0,0.0,0.0,0.0,-0.02699596984808572,3642.2445,3623.6416000000004,0.010425839484986666,0
2014-04-07,3522.25,3551.18,3482.8,3507.75,440462069.0,0.0,0.0,0.0,-0.008936593414665905,3632.315,3622.7572000000005,0.010504994399293498,2
2014-04-08,3511.65,3543.95,3499.02,3538.23,379120690.0,0.0,0.0,0.0,0.008689330767586156,3624.6515,3623.0455999999995,0.010801144880692838,2
2014-04-09,3552.33,3601.97,3544.29,3600.44,337510345.0,0.0,0.0,0.0,0.017582237446406745,3619.3205000000003,3625.0262,0.011594466409015626,0
2014-04-10,3597.54,3599.2,3479.21,3487.76,417450000.0,0.0,0.0,0.0,-0.03129617491195513,3611.1339999999996,3625.3992,0.013079082243563946,0
2014-04-11,3453.39,3502.33,3440.61,3446.84,390427586.0,0.0,0.0,0.0,-0.011732458655412059,3602.0824999999995,3623.5713999999994,0.01322149049336379,2
2014-04-14,3479.93,3493.15,3443.26,3474.63,325944828.0,0.0,0.0,0.0,0.008062457207181017,3592.6885,3622.6135999999997,0.013154393899097306,1
2014-04-15,3484.33,3505.65,3414.18,3487.85,416053448.0,0.0,0.0,0.0,0.003804721653816401,3581.75,3623.5126,0.012797592867606039,2
2014-04-16,3517.5,3533.09,3489.46,3533.09,321225862.0,0.0,0.0,0.0,0.012970741287612775,3574.2675000000004,3624.7104,0.013247758679506404,1
2014-04-17,3526.57,3551.01,3511.33,3534.53,337020690.0,0.0,0.0,0.0,0.00040757523867207546,3566.2955,3626.1818,0.013207998480307638,2
2014-04-21,3543.65,3559.95,3525.64,3559.95,266282759.0,0.0,0.0,0.0,0.007191903874065098,3561.6394999999998,3627.4198000000006,0.01318786114057091,2
2014-04-22,3571.0,3596.89,3567.07,3588.8,323436207.0,0.0,0.0,0.0,0.008104046405146281,3560.21,3627.9983999999995,0.013182774618094388,0
2014-04-23,3587.73,3587.85,3555.27,3557.04,309441379.0,0.0,0.0,0.0,-0.008849754792688458,3556.5755000000004,3627.5654000000004,0.013285138656630316,2
2014-04-24,3609.82,3613.04,3552.98,3591.03,367391379.0,0.0,0.0,0.0,0.009555697996086687,3556.9825000000005,3626.9128,0.013168110638362955,0
2014-04-25,3569.94,3573.88,3525.62,3533.1,359851724.0,0.0,0.0,0.0,-0.016131861889207344,3555.4809999999998,3625.0688,0.013616825684045989,1
2014-04-28,3546.76,3570.06,3489.6,3545.02,404882759.0,0.0,0.0,0.0,0.0033738077042824166,3554.1575000000003,3622.778,0.013629404895770388,2
2014-04-29,3557.07,3578.96,3538.25,3573.99,329524138.0,0.0,0.0,0.0,0.0081720272382102,3553.0700000000006,3620.9801999999995,0.0136705966760049,1
2014-04-30,3555.36,3585.47,3548.17,3582.02,370931034.0,0.0,0.0,0.0,0.002246788603213812,3549.2509999999993,3619.032,0.01304684380877615,1
2014-05-01,3589.66,3613.03,3580.15,3594.36,358110345.0,0.0,0.0,0.0,0.0034449835567640363,3545.6695,3617.8624,0.013067272087484656,1
2014-05-02,3608.84,3611.56,3578.6,3587.64,318067241.0,0.0,0.0,0.0,-0.001869595699929949,3543.1724999999997,3616.1766000000002,0.012970945729398222,1
2014-05-05,3566.35,3605.26,3556.5,3605.09,269167241.0,0.0,0.0,0.0,0.004863921686679928,3546.458,3615.0264,0.011424061430936286,0
2014-05-06,3598.63,3599.62,3556.12,3556.51,319070690.0,0.0,0.0,0.0,-0.013475391737792886,3548.8959999999997,3612.4404,0.011673831108249039,1
2014-05-07,3561.22,3567.37,3506.8,3546.47,428625862.0,0.0,0.0,0.0,-0.0028229922030306165,3549.308,3609.7869999999994,0.011545168364012957,1
2014-05-08,3533.26,3583.55,3525.24,3540.42,415851724.0,0.0,0.0,0.0,-0.0017059216629492502,3546.307,3607.0634000000005,0.010796319270554739,1
2014-05-09,3537.68,3556.35,3516.7,3555.7,340717241.0,0.0,0.0,0.0,0.004315872128165532,3549.704,3604.1814,0.008098973883643593,2
2014-05-12,3574.46,3613.36,3572.71,3612.73,324141379.0,0.0,0.0,0.0,0.016039035914166,3557.9985,3602.5139999999997,0.00818204843571686,1
2014-05-13,3614.91,3625.71,3605.81,3611.13,331634483.0,0.0,0.0,0.0,-0.0004428783772936207,3564.8235,3601.3691999999996,0.008091961920356563,1
2014-05-14,3603.58,3614.62,3585.69,3593.25,304212069.0,0.0,0.0,0.0,-0.004951358715969856,3570.0935,3598.8356,0.00822269379754127,0
2014-05-15,3594.59,3598.2,3542.63,3565.17,359143103.0,0.0,0.0,0.0,-0.007814652473387529,3571.6974999999998,3595.5952,0.008010295923482175,2
2014-05-16,3567.52,3590.39,3545.63,3587.2,300184483.0,0.0,0.0,0.0,0.006179228479988197,3574.3309999999997,3592.9206,0.00811078798943761,2
2014-05-19,3577.85,3618.93,3572.28,3615.62,276103448.0,0.0,0.0,0.0,0.007922613737734174,3577.1145000000006,3591.165,0.008142815424410114,1
2014-05-20,3612.56,3624.58,3585.88,3600.31,309984483.0,0.0,0.0,0.0,-0.004234405164259547,3577.69,3589.0444,0.008027509373297112,2
2014-05-21,3605.79,3636.45,3605.6,3635.61,293706897.0,0.0,0.0,0.0,0.009804711260974708,3581.6185000000005,3587.9266000000002,0.00800550794113539,1
2014-05-22,3639.54,3660.55,3634.09,3650.86,316518966.0,0.0,0.0,0.0,0.004194619334857208,3584.6099999999997,3586.8025999999995,0.007795300693245988,2
2014-05-23,3656.07,3678.16,3646.26,3677.33,264932759.0,0.0,0.0,0.0,0.0072503464937028195,3591.8215000000005,3587.3194,0.006803861696589266,2
2014-05-27,3693.18,3723.06,3691.22,3723.06,312470690.0,0.0,0.0,0.0,0.012435653041744876,3600.7235,3589.2232,0.0071892576341634346,1
2014-05-28,3720.74,3726.72,3708.68,3712.26,307782759.0,0.0,0.0,0.0,-0.002900839631915564,3607.6369999999997,3590.2182000000003,0.007153925841401941,2
2014-05-29,3723.58,3735.72,3717.74,3735.72,295517241.0,0.0,0.0,0.0,0.006319600459019359,3615.322,3590.8002,0.007221248876929452,1
2014-05-30,3738.71,3741.57,3716.32,3736.82,328217241.0,0.0,0.0,0.0,0.0002944546165131179,3622.4450000000006,3591.8818,0.007225361312595361,1
2014-06-02,3740.16,3740.5,3708.1,3732.96,281260345.0,0.0,0.0,0.0,-0.0010329638569693822,3629.7110000000002,3592.6616000000004,0.007204352507063883,1
2014-06-03,3719.17,3735.96,3715.46,3730.07,296317241.0,0.0,0.0,0.0,-0.0007741845613132847,3635.9600000000005,3594.2016,0.007197186590706308,1
2014-06-04,3720.02,3749.99,3715.36,3743.59,277601724.0,0.0,0.0,0.0,0.00362459685743155,3645.314,3596.7255999999998,0.0062490190596623816,2
2014-06-05,3748.33,3781.99,3735.96,3776.95,332198276.0,0.0,0.0,0.0,0.008911232266353819,3656.8379999999997,3599.67,0.00626537750449039,1
2014-06-06,3792.41,3795.07,3782.12,3794.57,278732759.0,0.0,0.0,0.0,0.0046651398615285,3669.5455,3603.9035999999996,0.006165495302566131,1
2014-06-09,3795.57,3803.98,3783.97,3795.74,307424138.0,0.0,0.0,0.0,0.0003083353318029669,3681.5474999999997,3608.5558,0.0062022642511446084,1
2014-06-10,3790.88,3802.43,3786.76,3800.86,308124138.0,0.0,0.0,0.0,0.001348880587184631,3690.954,3613.1432,0.005435415202711024,1
2014-06-11,3789.41,3803.93,3783.61,3797.85,306631034.0,0.0,0.0,0.0,-0.000791926037791546,3700.29,3617.1854,0.005446098851352122,0
2014-06-12,3790.59,3794.97,3751.75,3763.8,328998276.0,0.0,0.0,0.0,-0.008965598957304755,3708.8175,3619.2934000000005,0.005799165463922274,1
2014-06-13,3782.84,3784.83,3759.95,3775.56,302510345.0,0.0,0.0,0.0,0.0031245018332535235,3719.3370000000004,3621.4847999999997,0.005284294712086849,1
2014-06-16,3768.42,3789.89,3761.45,3779.93,288813793.0,0.0,0.0,0.0,0.0011574441937090008,3728.9735,3624.3318,0.005238597625252757,1
2014-06-17,3776.08,3790.78,3769.94,3781.32,312820690.0,0.0,0.0,0.0,0.00036773167757075953,3737.2585,3629.1706,0.005107860208724606,2
2014-06-18,3785.77,3807.47,3764.71,3804.61,320803448.0,0.0,0.0,0.0,0.006159224820961873,3747.4735,3635.1077999999998,0.0049387622520191505,1
2014-06-19,3808.27,3811.24,3783.3,3800.8,318182759.0,0.0,0.0,0.0,-0.0010014167023689735,3755.733,3640.3592000000003,0.004715277402250546,1
2014-06-20,3803.1,3807.92,3794.58,3802.64,469203448.0,0.0,0.0,0.0,0.00048410860871395123,3763.322,3644.4032,0.004707095311321463,1
2014-06-23,3802.14,3806.18,3794.91,3805.31,295332759.0,0.0,0.0,0.0,0.0007021437737992908,3769.721,3650.7542,0.0045514432467826755,1
2014-06-24,3807.0,3837.09,3791.12,3799.53,347362069.0,0.0,0.0,0.0,-0.0015189301265862154,3773.5445,3657.808,0.0038359546059968572,2
2014-06-25,3796.96,3831.85,3792.49,3827.33,297037931.0,0.0,0.0,0.0,0.007316694433258775,3779.2980000000002,3664.862,0.003963973123921018,1
2014-06-26,3826.58,3827.4,3798.8,3826.91,267943103.0,0.0,0.0,0.0,-0.00010973707519346121,3783.8575000000005,3671.6432,0.003813369255748976,1
2014-06-27,3825.02,3844.89,3823.22,3844.44,683608621.0,0.0,0.0,0.0,0.0045807191702966765,3789.2384999999995,3677.8702000000003,0.00387888310656084,1
2014-06-30,3844.45,3860.65,3841.77,3849.48,318639655.0,0.0,0.0,0.0,0.0013109841745482242,3795.0645000000004,3684.1692,0.0038357908153683123,2
2014-07-01,3864.14,3902.93,3864.08,3894.33,334922414.0,0.0,0.0,0.0,0.011650924280682151,3803.2775,3690.8568,0.004404450643060424,1
2014-07-02,3895.19,3904.35,3890.78,3899.27,275772414.0,0.0,0.0,0.0,0.0012685108863399464,3811.0615,3697.0661999999998,0.004394890210358722,2
2014-07-03,3910.98,3923.01,3901.35,3923.01,172712069.0,0.0,0.0,0.0,0.006088319095625572,3818.3645000000006,3704.3856,0.004204073525081729,1
2014-07-07,3918.24,3923.86,3904.69,3910.71,291618966.0,0.0,0.0,0.0,-0.003135347602988614,3824.1714999999995,3710.7792,0.004295595821570007,0
2014-07-08,3903.16,3906.22,3848.21,3864.07,383072414.0,0.0,0.0,0.0,-0.011926223115495627,3827.5880000000006,3717.3986,0.005243405343952265,2
2014-07-09,3873.17,3896.3,3863.2,3892.91,299475862.0,0.0,0.0,0.0,0.007463632905200912,3832.1904999999997,3724.3564,0.00544501262462112,1
2014-07-10,3837.29,3895.53,3837.29,3880.04,290158621.0,0.0,0.0,0.0,-0.003306010156926331,3836.3,3730.4773999999998,0.005522166682096304,2
2014-07-11,3888.94,3905.24,3879.46,3904.58,260560345.0,0.0,0.0,0.0,0.006324677065184803,3843.339,3736.9285999999997,0.005099661333603488,2
2014-07-14,3923.25,3937.72,3916.52,3929.46,272355172.0,0.0,0.0,0.0,0.006372004159218125,3851.0339999999997,3743.6306,0.005193217174449445,1
2014-07-15,3934.62,3940.37,3887.5,3914.46,305522414.0,0.0,0.0,0.0,-0.003817318410163195,3857.7605000000003,3750.1669999999995,0.005353004889159088,1
2014-07-16,3943.87,3947.46,3927.0,3932.33,355058621.0,0.0,0.0,0.0,0.004565125202454556,3865.311,3756.7118,0.0053776174782727785,0
2014-07-17,3921.77,3933.84,3866.25,3878.01,354351724.0,0.0,0.0,0.0,-0.01381369315393155,3868.9809999999998,3763.1418000000003,0.006329671534740939,2
2014-07-18,3899.07,3942.14,3894.71,3939.89,314410345.0,0.0,0.0,0.0,0.015956637553796726,3875.9354999999996,3771.0102,0.007135515197452623,1
2014-07-21,3933.13,3941.93,3917.81,3934.14,268589655.0,0.0,0.0,0.0,-0.0014594316084967085,3882.5104999999994,3778.8846000000003,0.00716786793972878,2
2014-07-22,3950.83,3966.09,3949.12,3961.62,297317241.0,0.0,0.0,0.0,0.006985008159343664,3890.326,3787.0029999999997,0.007257763252252115,2
2014-07-23,3974.66,3990.6,3968.0,3986.19,329277586.0,0.0,0.0,0.0,0.006202008269344361,3899.6589999999997,3794.4722,0.00726384620725418,1
2014-07-24,3994.05,3997.2,3975.68,3983.19,333636207.0,0.0,0.0,0.0,-0.0007525983457888907,3907.4519999999998,3801.9134000000004,0.007201727365124382,1
2014-07-25,3959.73,3970.33,3945.05,3965.17,295074138.0,0.0,0.0,0.0,-0.004524012161107094,3914.3649999999993,3809.3518,0.0073368857610801065,1
2014-07-28,3966.21,3976.92,3936.83,3967.24,307456897.0,0.0,0.0,0.0,0.0005220457130463707,3920.505,3817.3931999999995,0.007312062322813353,1
2014-07-29,3973.77,3983.38,3957.4,3959.03,360484483.0,0.0,0.0,0.0,-0.002069448785553596,3925.9824999999996,3824.8298000000004,0.007357990435630028,1
2014-07-30,3982.1,3989.0,3960.68,3976.07,322832759.0,0.0,0.0,0.0,0.004304084586375989,3930.0695,3832.0388000000003,0.006995302540774877,0
2014-07-31,3938.31,3948.85,3889.1,3892.5,391962069.0,0.0,0.0,0.0,-0.02101824163055488,3929.7310000000007,3837.8826,0.008560706177965388,1
2014-08-01,3885.36,3908.03,3855.46,3879.67,353506897.0,0.0,0.0,0.0,-0.003296082209376938,3927.564,3842.7638,0.008463066693179321,2
2014-08-04,3890.69,3922.24,3875.44,3908.77,289206897.0,0.0,0.0,0.0,0.007500637940855759,3927.4669999999996,3847.922,0.008622813979841172,0
2014-08-05,3891.13,3901.1,3858.65,3874.94,330375862.0,0.0,0.0,0.0,-0.008654896553135671,3928.0104999999994,3851.8741999999997,0.00841293878462415,1
2014-08-06,3851.34,3896.41,3849.67,3874.27,313674138.0,0.0,0.0,0.0,-0.00017290590305918396,3927.0785000000005,3854.8983999999996,0.008236127581457163,1
2014-08-07,3889.1,3895.74,3845.65,3857.94,321781034.0,0.0,0.0,0.0,-0.004214987597663589,3925.9735,3857.8119999999994,0.008256607605230478,2
2014-08-08,3864.09,3890.63,3848.51,3888.09,303286207.0,0.0,0.0,0.0,0.00781505155601181,3925.149,3860.8594,0.008325536430131054,2
2014-08-11,3899.56,3921.19,3899.39,3910.46,265151724.0,0.0,0.0,0.0,0.005753467640923882,3924.1990000000005,3864.3322000000003,0.00830103520319795,1
2014-08-12,3904.49,3916.72,3887.58,3905.23,269003448.0,0.0,0.0,0.0,-0.001337438562215243,3923.7375,3867.7775999999994,0.008262740762656413,2
2014-08-13,3924.47,3949.67,3921.5,3949.2,277877586.0,0.0,0.0,0.0,0.011259260017975947,3924.5809999999997,3872.1602000000003,0.008590139038672623,2
2014-08-14,3953.44,3969.19,3949.14,3969.11,267210345.0,0.0,0.0,0.0,0.005041527397954049,3929.136,3876.6706000000004,0.007978404667298948,1
2014-08-15,3993.07,3997.08,3951.25,3987.51,310251724.0,0.0,0.0,0.0,0.004635799965231557,3931.517,3880.8818,0.0072435114032240655,2
2014-08-18,4007.15,4022.48,4003.6,4020.5,270879310.0,0.0,0.0,0.0,0.008273333483803214,3935.835,3885.4004,0.007420803479859778,1
2014-08-19,4025.47,4041.49,4024.21,4040.13,268372414.0,0.0,0.0,0.0,0.004882477303817856,3939.7604999999994,3890.2882,0.0073477667411749985,1
2014-08-20,4032.82,4046.97,4032.2,4040.71,259015517.0,0.0,0.0,0.0,0.00014355973693924717,3942.4865000000004,3895.0851999999995,0.007246529209758536,1
2014-08-21,4040.79,4048.87,4035.82,4047.03,245125862.0,0.0,0.0,0.0,0.0015640815599238245,3945.6785000000004,3900.0688,0.007240524748233351,1
2014-08-22,4051.99,4060.88,4040.22,4052.75,226174138.0,0.0,0.0,0.0,0.0014133821592623441,3950.0575000000003,3905.8477999999996,0.007130754132611836,1
2014-08-25,4073.49,4079.52,4058.63,4067.48,238727586.0,0.0,0.0,0.0,0.0036345691197334773,3955.0695,3911.6862,0.007151016724717127,1
2014-08-26,4073.04,4076.53,4062.73,4071.67,253382759.0,0.0,0.0,0.0,0.001030121844483478,3960.7015,3917.521,0.007108228297125345,1
2014-08-27,4073.39,4078.18,4064.08,4073.18,239563793.0,0.0,0.0,0.0,0.0003708552019194844,3965.557,3923.3582,0.0070788127199586095,1
2014-08-28,4059.63,4072.29,4054.81,4066.27,225789655.0,0.0,0.0,0.0,-0.001696463205652532,3974.2454999999995,3928.5914000000002,0.00485012224435439,1
2014-08-29,4080.18,4082.97,4062.2,4082.56,233246552.0,0.0,0.0,0.0,0.004006128466629066,3984.3900000000003,3934.2266,0.0046869303285679105,1
2014-09-02,4093.17,4095.82,4078.2,4095.81,320531034.0,0.0,0.0,0.0,0.0032455126195327644,3993.7420000000006,3940.09,0.00454540809326306,0
2014-09-03,4102.96,4104.41,4063.52,4070.96,327146552.0,0.0,0.0,0.0,-0.006067175967635174,4003.543,3945.4030000000002,0.004242406252859613,1
2014-09-04,4078.77,4100.78,4056.54,4066.13,298051724.0,0.0,0.0,0.0,-0.0011864523355670231,4013.136,3950.735,0.004281624098246923,2
2014-09-05,4068.58,4089.92,4051.89,4089.92,283074138.0,0.0,0.0,0.0,0.005850772110089997,4024.7349999999997,3955.9868,0.004044666718102737,1
2014-09-08,4086.52,4105.5,4076.68,4095.47,287967241.0,0.0,0.0,0.0,0.001356994757843566,4035.1040000000003,3961.3579999999997,0.003889076774894874,0
2014-09-09,4093.58,4110.46,4053.11,4061.88,337336207.0,0.0,0.0,0.0,-0.008201744854680837,4042.675,3965.7068,0.0044991966472860976,2
2014-09-10,4064.26,4095.91,4054.61,4094.97,311836207.0,0.0,0.0,0.0,0.008146474046500485,4052.1620000000003,3970.6166000000003,0.00463649734683356,1
2014-09-11,4077.87,4092.79,4060.92,4092.65,293939655.0,0.0,0.0,0.0,-0.0005665487170845029,4059.3345,3974.583,0.004176470874024371,0
2014-09-12,4087.17,4089.54,4057.53,4069.23,307617241.0,0.0,0.0,0.0,-0.005722453666939575,4064.3405,3977.9822000000004,0.004422250787452184,0
2014-09-15,4070.07,4070.77,4018.32,4029.89,334572414.0,0.0,0.0,0.0,-0.009667676685761184,4066.4595,3980.1198,0.004969561233742684,2
2014-09-16,4011.75,4073.1,4009.98,4067.27,324025862.0,0.0,0.0,0.0,0.009275687425711387,4068.7980000000002,3983.251,0.005055954351200924,1
2014-09-17,4066.69,4090.95,4049.0,4073.57,309777586.0,0.0,0.0,0.0,0.001548950524553394,4070.4700000000003,3987.441,0.004961077197153679,2
