ticker,datetime,title,top_sentiment,sentiment_score
BTE,4/8/2024 20:35,Balanced Outlook: Baytex Energy’s Prudent Management and Growth Potential Affirm Hold Rating,positive,0.394534796
BTE,4/17/2024 11:41,"Analysts Offer Insights on Energy Companies: TC Energy (TRP), Baytex Energy (BTE) and TotalEnergies (TTE)",negative,0.480481803
BTE,4/17/2024 19:00,Black Gold Boom: 3 Oil Stocks Primed to Pump as Prices Peak,positive,0.372309476
BTE,4/18/2024 11:20,"Analysts Have Conflicting Sentiments on These Energy Companies: Baytex Energy (BTE), Exxon Mobil (XOM) and Africa Oil (OtherAOIFF)",positive,0.478503913
BTE,4/18/2024 14:15,CIBC Sticks to Its Hold Rating for Baytex Energy (BTE),neutral,0.409446061
BTE,4/22/2024 20:07,CIBC Sticks to Their Hold Rating for Baytex Energy (BTE),neutral,0.403381765
BTE,4/23/2024 20:07,Stifel Nicolaus Remains a Buy on Baytex Energy (BTE),positive,0.414784491
BTE,4/29/2024 12:00,Crude Awakening: 3 Penny Oil Stocks Primed to Skyrocket on Price Spikes,negative,0.372016579
BTE,5/1/2024 18:10,"TTI, REPX among major energy losers; EU major gainer",neutral,0.360016406
BTE,5/8/2024 15:01,Baytex Energy earnings: here's what Wall Street expects,negative,0.387424052
BTE,5/9/2024 21:17,Baytex Energy declares CAD 0.0225 dividend,positive,0.482206017
BTE,5/9/2024 21:48,"Baytex Energy GAAP EPS of -C$0.02, revenue of C$984.19M",positive,0.349099487
BTE,5/10/2024 3:52,"BTE Stock Earnings: Baytex Energy Misses EPS, Misses Revenue for Q1 2024",negative,0.532218397
BTE,5/10/2024 12:07,Scotiabank Remains a Hold on Baytex Energy (BTE),negative,0.442423165
BTE,5/10/2024 12:30,"Analysts Offer Insights on Energy Companies: ARC Resources (OtherAETUF), Baytex Energy (BTE) and Pembina Pipeline (PBA)",neutral,0.392854363
BTE,5/13/2024 10:41,"Analysts Are Bullish on Top Energy Stocks: Enbridge (ENB), Baytex Energy (BTE)",neutral,0.414542764
BTE,5/13/2024 16:40,"Analysts Offer Insights on Energy Companies: Baytex Energy (BTE), Enbridge (ENB) and Journey Energy (OtherJRNGF)",negative,0.456469715
BTE,5/28/2024 18:00,"GTE, INDO among major energy gainers; RCON major loser",negative,0.456734866
BTE,7/1/2024 18:39,Black Gold Bargains: 7 Discounted Oil Stocks Ready for a Comeback,neutral,0.439671457
BTE,7/18/2024 19:32,3 Under $10 Stocks to Buy Now: Q3 Edition,negative,0.478023022
BTE,7/24/2024 21:35,Notable earnings after Thursday's close,negative,0.442381978
BTE,7/25/2024 21:26,"Baytex Energy GAAP EPS of C$0.13, revenue of C$1.13B",positive,0.4466739
BTE,7/26/2024 1:52,"BTE Stock Earnings: Baytex Energy Misses EPS, Beats Revenue for Q2 2024",positive,0.408774704
BTE,7/26/2024 9:49,Baytex Energy declares CAD 0.0225 dividend,neutral,0.396503419
BTE,7/26/2024 10:47,Baytex Energy (BTE) Receives a Rating Update from a Top Analyst,positive,0.38910833
BTE,8/6/2024 16:36,7 Undervalued Stocks That Wall Street Is Mistakenly Ignoring,positive,0.428683519
BTE,9/6/2024 23:20,"BofA latest to cut oil price view on weak demand, limiting OPEC's ability to boost output",positive,0.428440332
BTE,9/12/2024 10:38,Baytex Energy (BTE) Receives a Rating Update from a Top Analyst,negative,0.422256738
BTE,9/17/2024 20:06,RBC Capital Sticks to Their Buy Rating for Baytex Energy (BTE),neutral,0.423065424
BTE,9/27/2024 20:06,Baytex Energy (BTE) Receives a Rating Update from a Top Analyst,positive,0.397381902
BTE,10/10/2024 1:56,RBC Capital Remains a Buy on Baytex Energy (BTE),positive,0.623827636
BTE,10/22/2024 14:56,Baytex Energy price target lowered to C$6 from C$6.50 at Canaccord,neutral,0.376921475
BTE,10/24/2024 21:28,Baytex Energy to Announce Q3 2024 Results,neutral,0.491478831
BTE,10/31/2024 14:00,Here are the major earnings after the close today,positive,0.437085539
BTE,10/31/2024 21:11,Baytex Energy GAAP EPS of C$0.23,neutral,0.366881937
BTE,10/31/2024 21:14,Baytex Energy declares CAD 0.0225 dividend,neutral,0.365740687
BTE,10/31/2024 21:45,Baytex Energy’s Strong Q3 Performance and Shareholder Returns,negative,0.565173149
BTE,11/1/2024 11:09,Baytex Energy’s Promising Assets vs. Modest Growth: Justifying a Hold Rating,negative,0.472130984
BTE,11/2/2024 4:01,Baytex Energy Corp. Reports Strong Q3 2024 Results,negative,0.420788378
BTE,11/5/2024 0:35,Canada sets preliminary rules aiming for oil and gas producers to cut emissions by 35%,neutral,0.403199285
BTE,11/5/2024 18:20,Baytex Energy Reports Robust Q3 2024 Results,negative,0.47555837
BTE,11/20/2024 12:07,RBC Capital Reaffirms Their Buy Rating on Baytex Energy (BTE),positive,0.530948699
TGT,11/20/2024 13:56,Target sees FY25 capital expenditures $4B-$5B,neutral,0.40419212
TGT,11/20/2024 13:56,Morning Movers: Target tumbles following earnings release,negative,0.407961905
TGT,11/20/2024 14:16,"4 stocks to watch on Wednesday: NVDA, TGT and more",negative,0.363725185
TGT,11/20/2024 14:31,Target downgraded to Hold from Buy at Deutsche Bank,neutral,0.390253156
TGT,11/20/2024 14:51,Deutsche downgrades Target to Hold on market share deterioration,negative,0.463880032
TGT,11/20/2024 14:51,"Target downgraded, Chewy upgraded: Wall Street’s top analyst calls",positive,0.395878792
TGT,11/20/2024 14:52,Target falls -18.1%,neutral,0.391353965
TGT,11/20/2024 14:54,TJX shares retreat in sympathy with retail sector as conservative outlook overshadows Q3 results,positive,0.452786565
TGT,11/20/2024 15:01,Target falls -20.0%,negative,0.359033793
TGT,11/20/2024 15:10,"Target is on the outside looking in at the retail trinity of Walmart, Amazon, and Costco",negative,0.365747988
TGT,11/20/2024 15:19,"Biggest stock movers Wednesday: TGT, ZIM, POWL, KEYS, and more",negative,0.3403157
TGT,11/20/2024 16:51,Target price target lowered to $165 from $195 at Jefferies,negative,0.408984482
TGT,11/20/2024 17:01,"Target reports downbeat Q3, Comcast plans cable TV spinoff: Morning Buzz",positive,0.463591874
TGT,11/20/2024 17:06,Target falls -21.5%,negative,0.370636225
TGT,11/20/2024 18:01,Target price target lowered to $129 from $162 at Truist,positive,0.410443127
TGT,11/20/2024 18:05,Target’s Hold Rating Amidst Earnings Decline and Competitive Pressures,positive,0.59687835
TGT,11/20/2024 19:10,Target price target lowered to $150 from $180 at Melius Research,neutral,0.369195998
TGT,11/20/2024 19:30,Target price target lowered to $140 from $169 at Barclays,neutral,0.423687279
TGT,11/20/2024 19:35,Target price target lowered to $150 from $180 at Wells Fargo,neutral,0.39674297
TGT,11/20/2024 19:55,Target downgraded to Hold from Buy at HSBC,negative,0.370333433
TGT,11/20/2024 20:30,Target price target lowered to $145 from $190 at Baird,neutral,0.509574652
TGT,11/20/2024 23:45,Target’s Performance Challenges: Hold Rating Reflects Need for Strategic Improvements,neutral,0.403808862
TGT,11/21/2024 4:05,Target Corporation Reports Modest Q3 Growth Amid Challenges,negative,0.450660408
TGT,11/21/2024 7:56,KeyBanc Sticks to Their Hold Rating for Target (TGT),negative,0.404922307
TGT,11/21/2024 10:28,Target’s Stock Poised for Recovery Amidst Cost Challenges and Growth Opportunities,neutral,0.45119065
TGT,11/21/2024 10:55,Target price target lowered to $139 from $167 at JPMorgan,positive,0.413210094
TGT,11/21/2024 11:25,Target price target lowered to $145 from $180 at Guggenheim,positive,0.427903354
TGT,11/21/2024 11:41,Target price target lowered to $130 from $156 at Piper Sandler,neutral,0.394294739
TGT,11/21/2024 11:51,Target price target lowered to $160 from $195 at BofA,neutral,0.438216805
TGT,11/21/2024 12:23,Target Announces Black Friday Deals ,negative,0.393467933
TGT,11/21/2024 12:55,Target price target lowered to $137 from $165 at Stifel,neutral,0.386354774
TGT,11/21/2024 13:00,Target price target lowered to $131 from $157 at Roth MKM,neutral,0.397839487
TGT,11/21/2024 13:25,Target price target lowered to $120 from $160 at BMO Capital,positive,0.413557142
TGT,11/21/2024 13:30,Analysts Offer Insights on Consumer Goods Companies: Target (TGT) and KinderCare Learning Companies Inc (KLC),positive,0.454221696
TGT,11/21/2024 13:36,Target price target lowered to $130 from $165 at Evercore ISI,negative,0.394395858
TGT,11/21/2024 13:45,Target price target lowered to $145 from $165 at TD Cowen,negative,0.425526887
TGT,11/21/2024 14:00,Notable open interest changes for November 21st,negative,0.516862571
TGT,11/21/2024 15:05,Target price target lowered to $150 from $195 at Telsey Advisory,positive,0.368511528
TGT,11/21/2024 17:41,Trump Trade: Transition team weighing White House crypto role,neutral,0.468890458
TGT,11/23/2024 17:09,Trending stocks amid largely steady week for Wall Street,neutral,0.416784018
TGT,11/24/2024 14:00,Trump's tariffs could cost Americans $78B in annual spending power: NRF,neutral,0.403315455
TGT,11/25/2024 10:50,Oppenheimer moves Target back to ‘top pick’ after Q3 reset,negative,0.385737181
TGT,11/25/2024 14:40,Unusually active option classes on open November 25th,neutral,0.449598551
TGT,11/26/2024 1:50,Analysts Conflicted on These Consumer Goods Names: Target (TGT) and Lifeway Foods (LWAY),positive,0.407158792
TGT,11/26/2024 2:05,Target downgraded to Neutral from Outperform at Daiwa,neutral,0.491532564
TGT,11/26/2024 10:45,Target downgraded to Neutral on business uncertainty at Daiwa,negative,0.392354786
TGT,11/26/2024 11:17,"Target customers complain of missing items, long checkouts, WSJ reports",neutral,0.570195258
TGT,11/26/2024 12:06,"Aterian launches hOmeLabs, PurSteam, Mueller Living Brands on Target+",neutral,0.383056104
TGT,11/26/2024 14:41,"Zoom upgraded, Target downgraded: Wall Street’s top analyst calls",positive,0.386591613
TGT,11/26/2024 17:05,"Trump threatens tariffs, Zoom reports Q3 beat: Morning Buzz",neutral,0.40048781
NLY,7/23/2024 17:57,Annaly Capital Management Q2 earnings expected to hold steady Q/Q,neutral,0.367090285
NLY,7/23/2024 21:35,Notable earnings after Wednesday's close,positive,0.339013487
NLY,7/23/2024 21:36,"AGNC Investment Q2 Earnings Meet, Asset Yield Improves",neutral,0.397854328
NLY,7/24/2024 20:16,Annaly Capital Management EAD of $0.68 beats by $0.04,positive,0.351849705
NLY,7/24/2024 20:39,Annaly Capital Management delivers Q2 earnings beat as portfolio grows,positive,0.45205453
NLY,7/24/2024 21:15,"Annaly Capital in charts: Net servicing income soars in Q2, economic return stands at 0.9%",positive,0.489349365
NLY,7/25/2024 0:54,"NLY Stock Earnings: Annaly Capital Management Beats EPS, Beats Revenue for Q2 2024",negative,0.340277553
NLY,7/25/2024 5:31,Annaly Capital (NLY) Receives a Rating Update from a Top Analyst,negative,0.448808879
NLY,7/25/2024 10:48,Piper Sandler Sticks to Its Buy Rating for Annaly Capital (NLY),neutral,0.388243109
NLY,7/26/2024 8:53,Hold Rating on Annaly Capital Amid Favorable MBS Outlook and Market Pricing,positive,0.408370823
NLY,7/29/2024 10:41,Analysts Offer Insights on Real Estate Companies: Annaly Capital (NLY) and Pebblebrook Hotel (PEB),negative,0.586033106
NLY,8/11/2024 19:29,SA Asks: Will the Fed do an emergency rate cut?,neutral,0.398713678
NLY,8/16/2024 10:32,Piper Sandler Reaffirms Their Buy Rating on Annaly Capital (NLY),neutral,0.46241197
NLY,8/20/2024 10:58,RBC Capital Sticks to Its Buy Rating for Annaly Capital (NLY),negative,0.447793752
NLY,9/10/2024 20:22,Annaly Capital Management declares $0.65 dividend,neutral,0.416653931
NLY,9/14/2024 16:00,SA Asks: Will a Fed rate cut impact market seasonality?,positive,0.380051732
NLY,9/19/2024 17:20,"Bill Gross says US10Y should be 3.75%, based on 2.5% inflation and new dot plot",neutral,0.414048463
NLY,9/20/2024 8:35,Positive Report for Annaly Capital (NLY) from Wells Fargo,positive,0.402931482
NLY,9/20/2024 12:14,"Annaly, AGNC Investment upped, Claros, ACRE, Velocity cut at Wells Fargo",negative,0.39377293
NLY,9/26/2024 19:10,Homebuyers return as Fed easing spurs surge in mortgage-rate locks,positive,0.451987356
NLY,9/29/2024 9:30,"Load Up on These 12%-Plus-Yielding Dividend Stocks, Says Wells Fargo",positive,0.398425609
NLY,9/29/2024 18:02,SA Asks: When will the Fed cut rates again?,neutral,0.37484464
NLY,10/6/2024 19:53,SA Asks: Which stocks are best positioned for more rate cuts?,negative,0.381986946
NLY,10/21/2024 2:50,"Earnings week ahead: TSLA, GE, GM, KO, PM, LUV, AAL, VZ, T and more",positive,0.377337873
NLY,10/22/2024 14:20,Annaly Q3 earnings: How will the company fare after the Fed's rate cut,negative,0.366624355
NLY,10/22/2024 17:30,Annaly Capital participates in a conference call with BTIG,negative,0.351822376
NLY,10/23/2024 14:00,Here are the major earnings after the close today,neutral,0.464490592
NLY,10/23/2024 19:16,Annaly Capital options imply 1.8% move in share price post-earnings,positive,0.364993215
NLY,10/23/2024 20:16,Annaly Capital Management Non-GAAP EPS of $0.66 misses by $0.01,negative,0.448211402
NLY,10/23/2024 20:21,"Annaly Capital reports Q3 EPS available for distribution 66c, consensus 67c",positive,0.450500846
NLY,10/23/2024 20:32,"Annaly Capital Q3 earnings, book value miss consensus, economic return improves",neutral,0.371815294
NLY,10/23/2024 20:52,Annaly Capital Reports Strong Q3 2024 Performance,neutral,0.517561138
NLY,10/23/2024 21:29,Annaly Capital in charts: Net servicing income continues to improve; economic return stands at 4.9% in Q3,positive,0.508431673
NLY,10/25/2024 12:25,Compass Point Remains a Buy on Annaly Capital (NLY),neutral,0.383370578
NLY,10/25/2024 13:40,Unusually active option classes on open October 25th,positive,0.349480212
NLY,10/26/2024 12:05,J.P. Morgan Remains a Buy on Annaly Capital (NLY),positive,0.433819413
NLY,10/29/2024 10:43,"Analysts Offer Insights on Real Estate Companies: PotlatchDeltic (PCH), Annaly Capital (NLY) and Kilroy Realty (KRC)",neutral,0.386899292
NLY,10/29/2024 14:55,Annaly Capital put volume heavy and directionally bearish,negative,0.420913309
NLY,10/31/2024 18:10,Annaly Capital upgraded to Buy from Hold at Argus,neutral,0.389452964
NLY,11/4/2024 11:50,Annaly Capital (NLY) Receives a Hold from BTIG,positive,0.426640511
NLY,11/4/2024 11:50,Wall Street Analysts Are Neutral on Top Real Estate Picks,neutral,0.440632761
NLY,11/5/2024 13:25,Compass Point Sticks to Its Buy Rating for Annaly Capital (NLY),neutral,0.397341728
NLY,11/6/2024 18:45,Annaly Capital call volume above normal and directionally bullish,negative,0.406741798
NLY,11/7/2024 3:48,Annaly Capital Management 6.95% PFD SER F declares $0.6161 dividend,positive,0.348602235
NLY,11/7/2024 3:48,"Annaly Capital Management, Inc. PFD STK I 6.75% declares $0.6295 dividend",negative,0.462834358
NLY,11/7/2024 3:49,"Annaly Capital Management, Inc. PFD SER G declares $0.5773 dividend",neutral,0.347038209
NLY,11/15/2024 18:15,Annaly Capital put volume heavy and directionally bearish,positive,0.552132607
NLY,11/21/2024 12:27,Annaly Capital to Host Investor Day for Strategy Insights,negative,0.377008438
NLY,11/22/2024 11:45,Annaly Capital: Strategic Positioning and Market Conditions Justify Buy Rating,positive,0.495768547
NLY,11/22/2024 12:01,Analysts Offer Insights on Real Estate Companies: SL Green Realty (SLG) and Annaly Capital (NLY),neutral,0.421167135
TSM,10/24/2024 16:15,"Boeing union rejects latest offer, Tesla reports Q3 beat: Morning Buzz",positive,0.443989217
TSM,10/24/2024 20:30,"TSMC’s Arizona production yields 4PP higher than in Taiwan, Bloomberg reports",negative,0.384256631
TSM,10/25/2024 10:33,TSMC Updates on Shareholdings and Investment Moves,negative,0.394236505
TSM,10/25/2024 16:10,"Judge blocks Tapestry-Capri deal, Centene reports Q3 beat: Morning Buzz",neutral,0.438605338
TSM,10/27/2024 12:50,"TSMC halts shipments to Sophgo after chip found on Huawei product, Reuters says",negative,0.412887156
TSM,10/28/2024 9:55,"TSMC facing challenges as free trade falters, Bloomberg reports",negative,0.348882079
TSM,10/28/2024 11:09,TSMC Schedules Board Meeting for Q3 Financial Review,neutral,0.403139442
TSM,10/28/2024 12:55,Morning Movers: Philips plummets following third quarter results,negative,0.440202951
TSM,10/28/2024 14:09,"Biggest stock movers Monday: DJT, crypto stocks, and more",positive,0.379586399
TSM,10/29/2024 16:55,"OpenAI working on in-house AI chip, scales back foundry ambitions, Reuters says",positive,0.366854489
TSM,10/29/2024 17:45,"Intel ‘made a big mistake’ when CEO offended TSMC, Reuters says",positive,0.414890796
TSM,10/30/2024 9:45,"TSMC cuts off at least two chip clients over possible Huawei links, Nikkei says",negative,0.582213163
TSM,10/30/2024 16:15,"Alphabet, AMD report Q3 earnings beats: Morning Buzz",positive,0.494566768
TSM,11/1/2024 9:50,"iPhone 17 to use Wi-Fi chips made by TSMC’s N7 process, Kuo says",neutral,0.387437701
TSM,11/5/2024 11:20,"TSMC hit by Tawain’s soaring energy prices, FT reports",negative,0.371087044
TSM,11/5/2024 14:57,"Chip roundup: GlobalFoundries, Astera Lab rise on earnings; Cirrus Logic, Navitas fall",positive,0.357708961
TSM,11/5/2024 17:05,"Boeing union to end strike, Palantir reports Q3 beat: Morning Buzz",positive,0.358502984
TSM,11/8/2024 10:35,TSMC Oct. Revenue Up 29.2% YoY - Quick Facts ,neutral,0.409749508
TSM,11/8/2024 11:33,TSMC Sees Impressive Revenue Growth in October 2024,neutral,0.368833274
TSM,11/8/2024 12:31,"TSMC to suspend production of advanced AI chips for China, FT reports",negative,0.335771859
TSM,11/8/2024 20:00,"Catalyst Watch: Alibaba earnings, Disney drama, CPI print, 13F filings and more election scrambling",negative,0.428662241
TSM,11/10/2024 13:25,"U.S. ordered TSMC to halt China shipments of chips used in AI, Reuters says",positive,0.530873537
TSM,11/11/2024 17:06,Cigna drops pursuit of Humana: Morning Buzz,negative,0.361653715
TSM,11/12/2024 15:05,Taiwan Semi call volume above normal and directionally bullish,neutral,0.561492145
TSM,11/12/2024 15:31,TSMC Announces Robust Q3 Results and Major Investments,neutral,0.372744381
TSM,11/12/2024 20:20,"Camtek can recapture higher multiples as visibility improves, says Stifel",neutral,0.597078025
TSM,11/13/2024 17:09,Semiconductor foundry stocks mixed amid strong Tower Semiconductor Q3 results,neutral,0.49954915
TSM,11/13/2024 22:17,"Soros Capital exits TeraWulf, takes new stake in Affirm, among Q3 top trades",neutral,0.420652002
TSM,11/13/2024 22:45,AMD vs INTC vs TSM: Will These Chipmakers Rally as High as NVDA?,negative,0.464519024
TSM,11/14/2024 11:00,"TSMC sued for ‘discriminatory scheme’ at U.S. plants, Forbes reports",neutral,0.386149377
TSM,11/14/2024 11:30,Taiwan Semiconductor Shows Stable Financial Performance,negative,0.391709596
TSM,11/14/2024 13:48,Taiwan Semiconductor declares $0.6165 dividend,positive,0.419089973
TSM,11/14/2024 17:05,"Disney reports Q4 beat, Capri-Tapestry call off deal: Morning Buzz",negative,0.46988669
TSM,11/14/2024 17:37,Taiwan Semiconductor Manufacturing Is Overvalued amid AI Demand,negative,0.409558654
TSM,11/14/2024 20:10,"Tiger Global take new stake in Flutter, cuts stake in Uber",neutral,0.363285422
TSM,11/14/2024 20:16,"Tiger Global's top Q3 trades include DexCom exit, new stake in Sherwin-Williams",positive,0.528734446
TSM,11/14/2024 22:02,"Lone Pine buys UnitedHealth, exits Workday in Q3",neutral,0.425704092
TSM,11/14/2024 22:09,"Soroban Capital buys CenterPoint Energy, exits Exelon, others in Q3",positive,0.398278594
TSM,11/14/2024 23:27,"Coatue Management top Q3 moves: cuts Nvidia, exits CRM & UNH, piles into Chinese stocks",negative,0.541828871
TSM,11/15/2024 11:05,"TSMC’s $6.6B CHIPS Act grant finalized, Nikkei Asia reports",neutral,0.393804848
TSM,11/15/2024 14:23,"4 stocks to watch on Friday: BABA, SPB and more",negative,0.489500761
TSM,11/15/2024 15:45,"Lone Pine takes new positions in Salesforce and Starbucks, exits Mastercard",neutral,0.369423151
TSM,11/15/2024 16:40,"Soros boosts stake in AstraZeneca, exits Apple position",neutral,0.404868335
TSM,11/15/2024 18:00,"David Tepper's Appaloosa exits Boeing & UPS, cuts Meta & Microsoft among top Q3 moves",positive,0.401738554
TSM,11/18/2024 6:37,Taiwan Semiconductor Manufacturing (TSM): New Buy Recommendation for This Technology Giant,negative,0.484659791
TSM,11/18/2024 10:55,TSMC price target raised to $240 from $215 at Barclays,negative,0.588619292
TSM,11/19/2024 11:20,"Biden Administration races to deliver chip grants, WSJ reports",negative,0.370010018
TSM,11/20/2024 21:41,Nvidia just reported Q3 results. Wall Street wanted guidance a touch higher.,neutral,0.529913604
TSM,11/21/2024 12:59,Nvidia's results and guidance were exceptional. Wall Street says ignore the noise.,positive,0.420523793
TSM,11/25/2024 11:30,TSMC Reports Asset Changes and Shareholding Updates,positive,0.502859056
CSCO,11/13/2024 14:12,"4 stocks to watch on Wednesday: AMGN, CSCO and more",neutral,0.356346846
CSCO,11/13/2024 15:00,Here are the major earnings after the close today,neutral,0.341970116
CSCO,11/13/2024 16:55,Here’s what Wall Street experts are saying about Cisco ahead of earnings,neutral,0.347862065
CSCO,11/13/2024 17:52,Notable companies reporting after market close,neutral,0.386287659
CSCO,11/13/2024 18:05,Cisco options imply 5.1% move in share price post-earnings,negative,0.377743423
CSCO,11/13/2024 21:11,Cisco raises FY25 adjusted EPS view to $3.60-$3.66 from $3.52-$3.58,negative,0.481585056
CSCO,11/13/2024 21:12,"Cisco sees Q2 adjusted EPS 89c-91c, consensus 87c",neutral,0.430365205
CSCO,11/13/2024 21:12,"Cisco reports Q1 adjusted EPS 91c, consensus 87c",negative,0.400405556
CSCO,11/13/2024 21:14,Cisco Systems declares $0.40 dividend,neutral,0.454977632
CSCO,11/13/2024 21:16,Cisco reports Q1 total adjusted gross margin 69.3%,negative,0.445830435
CSCO,11/13/2024 21:21,Cisco just reported Q1 results. The stock is slipping.,negative,0.54436022
CSCO,11/13/2024 21:24,"Earnings Snapshot: Cisco beats FQ1 consensus, sees strong start to fiscal 2025",neutral,0.421188444
CSCO,11/13/2024 21:25,"Cisco reports Q1 Remaining Performance Obligations $40B, up 15%",neutral,0.562558115
CSCO,11/13/2024 21:25,Cisco says broad-based acceleration in product orders reflect normalizing demand,neutral,0.43246296
CSCO,11/13/2024 21:36,Cisco in charts: Revenue from Americas drops most among geographies in FQ1,negative,0.421652496
CSCO,11/13/2024 22:13,"Cisco Systems Inc. Q1 Profit Decreases, But Beats Estimates ",negative,0.592775524
CSCO,11/13/2024 22:17,"Cisco sees Q2, FY25 effective tax rate 19%",negative,0.33531782
CSCO,11/13/2024 23:30,"Closing Bell Movers: Tetra Tech down 8% after Q4 results, guidance",neutral,0.432368547
CSCO,11/13/2024 23:50,Cisco CEO: We saw strong AI demand in Q1,neutral,0.490237236
CSCO,11/14/2024 4:25,Cisco Reports Strong Start to Fiscal 2025,neutral,0.478051037
CSCO,11/14/2024 10:05,Cisco price target raised to $56 from $49 at Barclays,positive,0.404152632
CSCO,11/14/2024 10:05,Cisco price target raised to $56 from $51 at Goldman Sachs,negative,0.490631312
CSCO,11/14/2024 10:05,"Promising Outlook for Cisco Systems: Strong Performance, Strategic AI Initiatives, and Growth Opportunities",neutral,0.375122339
CSCO,11/14/2024 10:05,Promising Growth and Strong Financial Health Make Cisco a Favorable Investment – Meta Marshall’s Analysis,negative,0.427779466
CSCO,11/14/2024 10:06,Cisco Systems: Buy Rating Affirmed Amid AI Growth and Networking Trends,positive,0.490540355
CSCO,11/14/2024 10:06,Cisco Systems Hold Rating: Balancing Growth and Macroeconomic Challenges,negative,0.438024491
CSCO,11/14/2024 10:06,Cisco Systems: Strong Growth Prospects and Enhanced Financial Performance Drive Buy Rating,neutral,0.361628145
CSCO,11/14/2024 10:06,Cisco Systems: Hold Rating Amidst Growth in Product Orders and Concerns Over Gross Margin Sustainability,positive,0.488451183
CSCO,11/14/2024 10:07,Cisco Systems Maintains Hold Rating Amid Strong EPS but Moderate Growth Outlook,neutral,0.363928467
CSCO,11/14/2024 10:10,Cisco price target raised to $64 from $62 at Citi,positive,0.450734317
CSCO,11/14/2024 11:20,Cisco price target raised to $62 from $55 at UBS,positive,0.402879089
CSCO,11/14/2024 11:41,Cisco price target raised to $60 from $57 at Wells Fargo,negative,0.508801579
CSCO,11/14/2024 11:45,Cisco price target raised to $72 from $60 at BofA,positive,0.404827297
CSCO,11/14/2024 12:05,Cisco price target raised to $57 from $52 at Piper Sandler,negative,0.476565659
CSCO,11/14/2024 12:25,Cisco price target raised to $62 from $58 at Morgan Stanley,positive,0.362153292
CSCO,11/14/2024 13:01,Cisco Systems (CSCO): New Buy Recommendation for This Technology Giant,positive,0.397684455
CSCO,11/14/2024 13:03,"Analysts’ Opinions Are Mixed on These Technology Stocks: CyberArk Software (CYBR), Cisco Systems (CSCO) and NextNav (NN)",positive,0.433708519
CSCO,11/14/2024 13:28,Cisco keeps bullish views at Wall Street after Q1 beat despite unchanged AI outlook,negative,0.52120477
CSCO,11/14/2024 14:01,Notable open interest changes for November 14th,neutral,0.464670539
CSCO,11/14/2024 14:25,Cisco price target raised to $66 from $53 at Jefferies,positive,0.425495833
CSCO,11/14/2024 14:37,"Biggest stock movers Thursday: DIS, CSCO, CNH, and more",neutral,0.446851671
CSCO,11/14/2024 17:05,"Disney reports Q4 beat, Capri-Tapestry call off deal: Morning Buzz",neutral,0.364048809
CSCO,11/14/2024 22:48,"Renaissance Tech adds Micron, exits Broadcom, among Q3 trades",neutral,0.37376067
CSCO,11/18/2024 17:15,Cisco signs whole portfolio agreement with MGM Resorts,positive,0.489563435
CSCO,11/19/2024 1:43,Cisco And MGM Resorts Sign Agreement To Enhance Network And Guest Experience ,positive,0.573690116
CSCO,11/19/2024 23:05,Cisco CEO sells $9.87M in common stock,positive,0.422500372
CSCO,11/19/2024 23:05,Cisco General Counsel sells $3.34M in common stock,positive,0.426341176
CSCO,11/19/2024 23:05,Cisco CFO sells $4.96M in common stock,neutral,0.438497305
CSCO,11/22/2024 21:00,Bet On It: Legalized sports gambling measure may face recount in Missouri,neutral,0.540629387
CSCO,11/25/2024 15:00,AI Readiness on the Decline: Businesses Face Growing Pressure but Struggle to Overcome Execution Barriers,negative,0.442899287
KMI,7/29/2024 8:21,"Analysts Have Conflicting Sentiments on These Energy Companies: Baker Hughes Company (BKR), Helmerich & Payne (HP) and Kinder Morgan (KMI)",positive,0.463594288
KMI,7/29/2024 18:54,7 Oil Stocks to Buy as the Political Paradigm Shifts,neutral,0.444015622
KMI,7/30/2024 10:31,Kinder Morgan (KMI) Receives a Rating Update from a Top Analyst,negative,0.452574074
KMI,7/30/2024 10:34,Analysts Offer Insights on Energy Companies: Permian Resources (PR) and Kinder Morgan (KMI),neutral,0.44249025
KMI,8/1/2024 2:25,Truist Financial Sticks to Their Hold Rating for Kinder Morgan (KMI),negative,0.350432783
KMI,8/5/2024 19:55,7 Energy Stocks to Buy for Their Game-Changing Potential,neutral,0.470216364
KMI,8/6/2024 13:19,Morgan Stanley Remains a Sell on Kinder Morgan (KMI),positive,0.462889671
KMI,8/8/2024 20:49,3 High-Yield Oil Stocks to Buy if You Need a Portfolio Boost,positive,0.381239742
KMI,8/9/2024 15:13,74 S&P 500 stocks that can beat the cash yield - BofA,positive,0.375990093
KMI,8/14/2024 20:26,"Druckenmiller's Duquesne pares Apple, Coupang, adds Adobe, TeraWulf, others",negative,0.47332567
KMI,8/19/2024 13:07,Kinder Morgan (KMI) Receives a Sell from Morgan Stanley,neutral,0.42359212
KMI,8/23/2024 15:56,"Marjorie Taylor Greene discloses buys of Nvidia, Intel, Amazon, others",negative,0.354857475
KMI,9/13/2024 7:17,Kinder Morgan (KMI) Receives a Hold from Barclays,neutral,0.343964696
KMI,9/16/2024 19:58,"ONEOK raised to Overweight at Morgan Stanley, expecting upward estimate revisions",negative,0.517592549
KMI,9/25/2024 10:39,RBC Capital Keeps Their Hold Rating on Kinder Morgan (KMI),neutral,0.383653075
